id,Mold_date,Mold Week,Wafer_and_run,Generation,ChipProgresss,ChipFate,FailedAt,QCState,ChipPolarity,WaferID,WaferPrep,WaferNotes,MoldingTech,MoldMaterial,MoldCrosslinker,MoldRatio,BaseGrams,CrosslinkGrams,TotalMaterialGrams,AmountPoured,VacuumHours,VacTimeIn,VacTimeOut,MixAndVacTime,BakeTempC,BakeHours,BakeNotes,MoldHardwareDescription,MoldNotes,VacInMold?,MoldHandsOnHours,DiskWeight,ThicknessRangeMM,TopLeftThicknessMM,TopRightThicknessMM,BottomLeftThicknessMM,BottomRightThicknessMM,ThicknessNotes,CuttingNotes,CuttingHandsOnTimeHours,ReadyForPunching?,PunchDate,PunchTech,PunchDiameterMM,PunchNotes,FirstPunchTimeMinutes,SecondPunchTimeMinutes,ReadyForCleaning?,CleanDate,CleanTech,CleanMethod,CleanNotes,CleanHandsOnTimeMinutes,WSIScan,WSIDate,WSITech,VisualNotesAfterCleaning,HandsOnTimeScanningMinutes,DestinationCode,UsedCode,StudyID,StudyDate,StudyHypothesis,StudyResults,FluorTestDate,FluorTestHypothesis,FluorTestResults,DBiTDate,DBiTTissue,DBiTResults,ReportingMoldDate,ReportingPunchDate,ReportingCleanDate,ReportingMoldWeek,ReportingPunchWeek,ReportingCleanWeek,ReportingShippedTo,
1,6/23/2021,50,25S14A,Suburbia,Ready for cleaning,2,Pass,Ready for cleaning,A,25S14A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,74,7.4,81.4,,1:24,9:20,10:44,20,80,3,New oven was used,,,,,12.5,3.14-3.26,3.14,3.26,3.22,3.22,Some bubbles but not on channel surface. Deepest bubble is about 1mm above flow surface.,,5,1,6/23/21,JG,2.25,Good punches,6,6,1,7/21/21,GR,Tape,Clean; some small debris within PDMS,10,No,7/21/21,GR,Clean; some small debris within PDMS,0,2,,,,,,,,,,,,6/23/2021,6/23/21,7/21/21,50,50,54,,
1,6/23/2021,50,25um-7-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,52,5.2,57.2,13.9,0:50,13:00,13:50,10,80,Overnight,New oven was used,,,,,14.8,2.61-2.84,2.84,2.71,2.73,2.61,Looks fine,,10,1,6/26/21,GR,1.75,Good punches,7,7,1,6/26/21,GR,Tape,Clean,10,Yes,6/26/21,GR,Clean,10,1,,,,,,,,,,,,6/23/2021,6/26/21,6/26/21,50,51,51,,
1,6/23/2021,50,25um-7-B,Gen1,Used,1,Pass,Used,B,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,52,5.2,57.2,13.9,0:50,13:00,13:50,10,80,Overnight,New oven was used,,,,,14.8,2.46-2.68,2.68,2.53,2.59,2.46,Looks fine,,10,1,6/26/21,GR,1.75,Good punches,7,7,1,6/26/21,GR,Tape,Clean,10,Yes,6/26/21,GR,Clean,10,1,1,Panes 005,,,,,,,,,,6/23/2021,6/26/21,6/26/21,50,51,51,,
1,6/23/2021,50,25S1-1-A,Suburbia,Ready for punching,2,Pass,Ready for punching,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,71,7.1,78.1,,0:45,16:15,17:00,20,80,Overnight,New oven was used,,,,,13,3.21-3.3,3.3,3.3,3.21,3.21,One bubble that is large and more than halfway down the chip,,5,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,6/23/2021,12/30/99,12/30/99,50,,,,
1,6/23/2021,50,25S3-1-B,Suburbia,Ready for punching,2,Pass,Ready for punching,B,25S3B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,71,7.1,78.1,,0:45,16:15,17:00,20,80,Overnight,Blue masking tape was put on acrylic gasket for better seal. New oven was used,,,,,12.3,3.1-3.23,3.23,3.23,3.1,3.16,Blue masking tape caused PDMS around the gasket to not cure properly. Actual chip did cure well however.,,5,1,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,6/23/2021,12/30/99,12/30/99,50,,,,
1,6/23/2021,50,25S6-1-B,Suburbia,Pre-punch,-1,Molding,Failed at Molding,B,25S6B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,71,7.1,78.1,,0:45,16:15,17:00,20,80,Overnight,New oven was used,,,,,12.7,3.26-3.34,3.3,3.34,3.26,3.29,Some large bubbles that is large and more than halfway down the chip. Wafer has degraded which has resulted in a bad chip; disconnected channel from inlet,,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2021,12/30/99,12/30/99,50,,,,
1,6/23/2021,50,25S14-1-A,Suburbia,Pre-punch,-1,Molding,Failed at Molding,A,25S14A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,71,7.1,78.1,,0:45,16:15,17:00,20,80,Overnight,New oven was used,,,,,12.2,3.22-3.22,3.22,3.22,3.22,3.22,One bubble that is large and more than halfway down the chip,,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2021,12/30/99,12/30/99,50,,,,
0,6/24/2021,50,25S1A,Suburbia,Ready for testing,1,Pass,Ready for testing,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,,1:06,10:00,11:06,20,80,4,New oven was used,,,,,13,3.13-3.24,3.15,3.24,3.13,3.13,One bubble but it's small and goes less than halfway down the chip,,5,1,6/25/21,GR,2.25,Good punches,7,7,1,6/25/21,GR,Tape,Clean; crystals on glass slide,5,Yes,6/25/21,GR,Clean; crystals on glass slide,15,1,,,,,,,,,,,,6/24/2021,6/25/21,6/25/21,50,50,50,,
0,6/24/2021,50,25S3B,Suburbia,Pre-punch, ,Pass,Pre-punch,B,25S3B,,Clean run,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,,1:06,10:00,11:06,5,80,4,Clean run. New oven was used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2021,12/30/99,12/30/99,50,,,,
0,6/24/2021,50,25S6B,Suburbia,Ready for punching,2,Pass,Ready for punching,B,25S6B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,,1:06,10:00,11:06,20,80,4,New oven was used,,,,,13,3.16-3.28,3.19,3.26,3.16,3.17,Wafer has degraded which has resulted in a bad chip; disconnected channel from inlet,,5,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,6/24/2021,12/30/99,12/30/99,50,,,,
0,6/24/2021,50,25S14A,Suburbia,Used,1,Pass,Used,A,25S14A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,,1:06,10:00,11:06,20,80,4,New oven was used,,,,,13,3.16-3.26,3.16,3.22,3.26,3.22,Some bubbles but not on channel surface. Deepest bubble is about 1mm above flow surface.,,5,1,7/15/21,GR,2.25,Good punches,7,7,1,7/15/21,GR,Tape,Clean,10,No,7/15/21,GR,Clean,0,1,1,Study 148 D134,,,,,,,7/20/2021,,,6/24/2021,7/15/21,7/15/21,50,53,53,,
0,6/24/2021,50,25um-7-A,Gen1,Used,1,Pass,Used,A,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,14,1:06,10:00,11:06,5,80,4,New oven was used,,,,,14.3,2.31-2.92,2.88,2.31,2.92,2.41,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; some debris but within PDMS but not causing bubbles,10,Yes,6/30/21,GR,Clean; some debris but within PDMS but not causing bubbles,15,1,1,Study 155 D142,,,,,,,7/26/2021,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-7-B,Gen1,Used,1,Pass,Used,B,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,14,1:06,10:00,11:06,5,80,4,New oven was used,,,,,14.3,2.32-2.9,2.32,2.9,2.32,2.84,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; some debris but within PDMS but not causing bubbles,10,Yes,6/30/21,GR,Clean; some debris but within PDMS but not causing bubbles,15,1,1,Study 157 D146,,,,,,,7/27/2021,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-8-A,Gen1,Used,1,Pass,Used,A,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,14.2,1:06,10:00,11:06,5,80,4,New oven was used,,,,,15,2.98-3.22,3,3.12,2.98,3.22,Looks fine,,10,1,6/26/21,GR,1.75,Good punches,7,7,1,6/26/21,GR,Tape,Clean,10,Yes,6/26/21,GR,Clean,10,1,1,Study 157 D146,,,,,,,7/27/2021,,,6/24/2021,6/26/21,6/26/21,50,51,51,,
0,6/24/2021,50,25um-8-B,Gen1,Used,1,Pass,Used,B,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,115,11.5,126.5,14.2,1:06,10:00,11:06,5,80,4,New oven was used,,,,,15,2.97-3.4,3.4,3.05,3.21,2.97,Looks fine,,10,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; swirl deformations on glass slide,10,Yes,6/30/21,GR,Clean; swirl deformations on glass slide,15,1,1,Study 155 D141 D142,,,,,,,7/26/2021,,,6/24/2021,6/25/21,6/25/21,50,50,50,,
0,6/24/2021,50,25S1-1-A,Suburbia,Used,1,Pass,Used,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,,1:03,15:12,16:15,20,80,Overnight,New oven was used,,,,,12.3,3.11-3.3,3.3,3.14,3.11,3.14,Looks fine,,5,1,6/25/21,GR,2.25,Good punches,7,7,1,6/25/21,GR,Tape,Clean; crystals on glass slide,5,Yes,6/25/21,GR,Clean; crystals on glass slide,15,1,1,Study 134 D118,,,,,,,6/29/2021,,,6/24/2021,12/30/99,12/30/99,50,,,,
0,6/24/2021,50,25S6-1-B,Suburbia,Ready for punching, ,Pass,Ready for punching,B,25S6B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,,1:03,15:12,16:15,20,80,Overnight,Scotch tape was applied on the actylic gasket. New oven was used,,,,,13.5,3.31-3.5,3.31,3.31,3.34,3.5,Wafer has degraded which has resulted in a bad chip; disconnected channel from inlet,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2021,12/30/99,12/30/99,50,,,,
0,6/24/2021,50,25S14-1-A,Suburbia,Ready for punching,2,Pass,Ready for punching,A,25S14A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,,1:03,15:12,16:15,20,80,Overnight,Scotch tape was applied on the actylic gasket. New oven was used,,,,,13.8,3.37-3.44,3.44,3.44,3.41,3.37,Wafer was not well aligned which resulted in a bad chip,,5,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-7-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,18.6,1:03,15:12,16:15,5,80,Overnight,New oven was used,,,,,18.3,2.9-3.34,3.31,2.9,3.26,3.01,Edge was cut very close to channel but should not be and issue for use,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean,10,Yes,6/30/21,GR,Clean,15,1,,Study 159 D148,8/4/2021,,,,,,,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-7-1-B,Gen1,Used,1,Pass,Used,B,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,18.6,1:03,15:12,16:15,5,80,Overnight,New oven was used,,,,,18.3,2.95-3.34,3.3,2.95,3.34,3.03,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; tape residue on glass slide,10,Yes,6/30/21,GR,Clean; tape residue on glass slide,15,1,1,Study 159 D148,8/4/2021,,,,,,,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-8-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,16.9,1:03,15:12,16:15,5,80,Overnight,New oven was used,,,,,16.6,3-3.53,3.34,3,3.53,3,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean,10,Yes,6/30/21,GR,Clean,15,1,,,,,,,,,,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
0,6/24/2021,50,25um-8-1-B,Gen1,Used,1,Pass,Used,B,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,180,18,198,16.9,1:03,15:12,16:15,5,80,Overnight,New oven was used,,,,,16.6,3.09-3.47,3.47,3.09,3.4,3.18,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; some tape residue on glass slide but will not be an issue for chip flow,10,Yes,6/30/21,GR,Clean; some tape residue on glass slide but will not be an issue for chip flow,15,1,1,Study 157 D145,,,,,,,7/27/2021,,,6/24/2021,6/30/21,6/30/21,50,51,51,,
1,6/25/2021,50,25S1A,Suburbia,Used,1,Pass,Used,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,,0:53,9:07,10:00,20,80,3,New oven was used,,,,,12.7,3.13-3.18,3.13,3.18,3.14,3.16,Looks fine,,5,1,6/29/21,GR,2.25,Good punches,7,7,1,6/29/21,GR,Tape,Clean; crystals on glass slide,10,Yes,6/30/21,GR,Clean; crystals on glass slide,15,1,1,Study 139 D123,7/12/2021,,,,,,7/13/2021,,,6/25/2021,6/29/21,6/29/21,50,51,51,,
1,6/25/2021,50,25S20B,Suburbia,Ready for testing,1,Pass,Ready for testing,B,25S20B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,,0:53,9:07,10:00,20,80,3,New oven was used,,,,,13.3,3.24-3.32,3.25,3.24,3.29,3.32,Looks fine,,5,1,6/26/21,GR,2.25,Good punches,7,7,1,6/26/21,GR,Tape,Some debris within PDMS; should not cause flow issues but use cut off corner as inlet side,10,Yes,6/25/21,GR,Some debris within PDMS; should not cause flow issues but use cut off corner as inlet side,15,1,,,,,,,,,,,,6/25/2021,6/26/21,6/26/21,50,51,51,,
1,6/25/2021,50,25S14A,Suburbia,Used,1,Pass,Used,A,25S14A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,,0:53,9:07,10:00,20,80,3,New oven was used,,,,,13.8,3.28-3.47,3.47,3.47,3.28,3.38,Looks fine,,5,1,7/16/21,GR,2.25,Good punches,7,7,1,7/16/21,GR,Tape,Clean,10,No,7/16/21,GR,Clean,0,1,1,Study 145 D131,,,,,,,,,,6/25/2021,7/16/21,7/16/21,50,53,53,,
1,6/25/2021,50,25um-7-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,14,0:53,9:07,10:00,5,80,3,New oven was used,,,,,13.8,2.32-2.6,2.5,2.32,2.6,2.48,Looks fine,,5,1,44398,GR,1.75,Good punches,7,7,1,7/21/21,GR,Tape,Clean,10,No,7/21/21,GR,Clean,0,1,2,Agrose gel flow test,7/21/2021,,,,,,,,,6/25/2021,7/21/21,7/21/21,50,54,54,,
1,6/25/2021,50,25um-7-B,Gen1,Ready for testing,1,Pass,Ready for testing,B,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,14,0:53,9:07,10:00,5,80,3,New oven was used,,,,,13.8,2.45-2.83,2.67,2.83,2.45,2.66,Looks fine,,5,1,7/21/21,GR,1.75,Good punches,7,7,1,7/21/21,GR,Tape,Clean,10,No,7/21/21,GR,Clean,0,1,2,Agrose gel flow test,7/21/2021,,,,,,,,,6/25/2021,7/21/21,7/21/21,50,54,54,,
1,6/25/2021,50,25um-8-A,Gen1,Used,1,Pass,Used,A,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,14.1,0:53,9:07,10:00,5,80,3,New oven was used,,,,,15.6,2.57-3.34,2.6,3.34,2.57,3.34,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; some debris within PDMS but not causing bubbles,10,Yes,6/30/21,GR,Clean; some debris within PDMS but not causing bubbles,15,1,1,Study 157 D145,,,,,,,7/27/2021,,,6/25/2021,6/30/21,6/30/21,50,51,51,,
1,6/25/2021,50,25um-8-B,Gen1,Used,1,Pass,Used,B,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,113,11.3,124.3,14.1,0:53,9:07,10:00,5,80,3,New oven was used,,,,,15.6,2.5-3.25,2.5,3.25,2.53,3.07,Looks fine,,5,1,6/30/21,GR,1.75,Good punches,7,7,1,6/30/21,GR,Tape,Clean; some debris but not causing bubbles,10,Yes,6/30/21,GR,Clean; some debris but not causing bubbles,15,1,1,Study 155 D141 D142,,,,,,,7/26/2021,,,6/25/2021,6/30/21,6/30/21,50,51,51,,
1,6/25/2021,50,25S1-1-A,Suburbia,Pre-punch,-1,Molding,Failed at Molding,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,,0:50,16:50,17:40,15,80,Overnight,Did not have washers on screws. New oven was used,,,,,12.4,3.21-3.37,3.37,3.21,3.23,3.27,Has a large bubble that goes deep down the chip,,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2021,12/30/99,12/30/99,50,,,,
1,6/25/2021,50,25S20-1-B,Suburbia,Used,1,Pass,Used,B,25S20B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,,0:50,16:50,17:40,15,80,Overnight,New oven was used,,,,,13.2,3.22-3.34,3.25,3.31,3.22,3.34,Looks fine,,5,1,6/26/21,GR,2.25,Good punches,7,7,1,6/26/21,GR,Tape,Clean; crystals on glass slide,10,Yes,6/25/21,GR,Clean; crystals on glass slide,15,1,1,Study 139 D123,,,,,,,7/13/2021,,,6/25/2021,6/26/21,6/26/21,50,51,51,,
1,6/25/2021,50,25S21B,Suburbia,Pre-punch,-1,Molding,Failed at Molding,B,25S21B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,,0:50,16:50,17:40,15,80,Overnight,New oven was used,,,,,13.6,3.36-3.45,3.36,3.41,3.38,3.45,One channel was not molded due to poor alignment,,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2021,12/30/99,12/30/99,50,,,,
1,6/25/2021,50,25um-7-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,14.1,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,16.1,2.45-3.1,3.05,2.45,3.1,2.51,Looks fine,,5,1,7/1/21,JG,1.75,Good punches,8,10,1,7/15/21,GR,Tape,Clean,10,No,7/15/21,GR,Clean,0,1,,,,,,,,,,,,6/25/2021,7/1/21,7/15/21,50,51,53,,
1,6/25/2021,50,25um-7-1-B,Gen1,#REF!,1,Pass,#REF!,B,25um-7,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,14.1,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,16.1,2.4-3.08,3.08,2.48,3.08,2.4,Looks fine,,5,1,7/1/21,JG,1.75,Good punches,8,10,1,7/19/21,GR,Tape,Clean,10,No,7/19/21,GR,Clean,0,1,2,Agrose gel flow test,,,,,,,,,,6/25/2021,7/1/21,7/19/21,50,51,54,,
1,6/25/2021,50,25um-8-1-A,Gen1,Used,1,Pass,Used,A,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,13.9,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,14.8,2.66-3.19,3.32,2.83,3.19,2.66,Looks fine,,5,1,7/22/21,JG,1.75,Good punches,8,10,1,7/29/21,GR,Tape,Clean,10,No,7/29/21,GR,Clean,0,1,1,Study 159 D149,,,,,,,,,,6/25/2021,7/22/21,7/29/21,50,54,55,,
1,6/25/2021,50,25um-8-1-B,Gen1,Ready for testing,1,Pass,Ready for testing,B,25um-8,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,13.9,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,14.8,2.54-3.23,2.54,2.94,2.64,3.23,Looks fine,,5,1,7/29/21,GR,1.75,Good punches,7,7,1,7/29/21,GR,Tape,Some small debris but not across multiple channels; big piece of debris in a different plane,10,No,7/29/21,GR,Some small debris but not across multiple channels; big piece of debris in a different plane,0,1,,,,,,,,,,,,6/25/2021,7/29/21,7/29/21,50,55,55,,
1,6/25/2021,50,25um-11-A,Gen1,Ready for punching, ,Pass,Ready for punching,A,25um-11,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,52.1,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,16.2,2.97-3.54,2.97,3.54,3,3.32,Looks fine,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2021,12/30/99,12/30/99,50,,,,
1,6/25/2021,50,25um-11-B,Gen1,Used,1,Pass,Used,B,25um-11,,Petri dish molding method,GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,52.1,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,16.2,2.87-3.47,3.38,2.93,3.47,2.87,Looks fine,,5,1,,,,,,,,7/29/21,GR,Tape,Clean,10,No,7/29/21,GR,Clean,0,1,1,Study 162 D152,,,,,,,8/3/2021,,,6/25/2021,12/30/99,7/29/21,50,,55,,
1,6/25/2021,50,25S25B,Suburbia,Ready for cleaning, ,Pass,Ready for cleaning,B,25S25B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,50,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,15.9,2.62-3.17,2.83,2.62,3.17,2.62,Looks fine. PDMS removes from wafer similarly to a typical SU-8 wafer.,,5,1,6/29/21,GR,2.25,Good punches,7,7,1,6/29/21,GR,Tape,A lot of wafer defects that will likely cause leaking and crosstalk,10,,,,,,,,,,,,,,,,,,6/25/2021,6/29/21,6/29/21,50,51,51,,
1,6/25/2021,50,25S27A,Suburbia,Ready for punching, ,Pass,Ready for punching,A,25S27A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,250,25.1,275.1,53,0:50,16:50,17:40,5,80,Overnight,New oven was used,,,,,15.5,,,,,,Partly tore when being removed from wafer. Tougher to remove than a typical SU-8 wafer.,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2021,12/30/99,12/30/99,50,,,,
0,6/26/2021,50,25S1A,Suburbia,Ready for punching, ,Pass,Ready for punching,A,25S1A,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,132,13.2,145.2,,0:48,11:17,12:05,20,80,4,New oven was used,,,,,12.3,3.16-3.16,3.16,3.16,3.16,3.16,Has a large bubble that goes deep down the chip,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/26/2021,12/30/99,12/30/99,51,,,,
0,6/26/2021,50,25S20B,Suburbia,Used,1,Pass,Used,B,25S20B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,132,13.2,145.2,,0:48,11:17,12:05,20,80,4,New oven was used,,,,,13.1,3.24-3.33,3.24,3.3,3.33,3.31,Looks fine,,5,1,6/28/21,JG,2.25,Good punches,7,7,1,6/28/21,GR,Tape,Clean; some piece of debris that could not be removed. It is not causing an issue but use cut off corner as inlet side,10,Yes,6/30/21,GR,Clean; some piece of debris that could not be removed. It is not causing an issue but use cut off corner as inlet side,15,1,1,Study 153 D139,,,,,,,,,,6/26/2021,6/28/21,6/28/21,51,51,51,,
0,6/26/2021,50,25S21B,Suburbia,Ready for cleaning,2,Pass,Ready for cleaning,B,25S21B,,Joe's closed top mold was used (v2.9),GR,Sylgard 184 (Bucket 291),Sylgard 184 Silicone Elastomer Curing Agent (Bottle 65),10.0,132,13.2,145.2,,0:48,11:17,12:05,20,80,4,New oven was used. PDMS in mold leaked in between gasket and wafer,,,,,13.8,3.42-3.48,3.48,3.42,3.47,3.48,Some side channels are cut off. Use for flow test.,,5,1,6/28/21,JG,2.25,Good punches,7,7,1,,,,,,,,,,,2,,,,,,,,,,,,6/26/2021,6/28/21,12/30/99,51,51,,,
